id,title,link,description,pubDate,source_id,category,country,language
4475,Triệu Hồng Ngọc: 'Tôi vui dù là mẹ đơn thân suốt 17 năm',https://vnexpress.net/trieu-hong-ngoc-toi-vui-du-la-me-don-than-suot-17-nam-4591465.html,"Triệu Hồng Ngọc - ca sĩ quen thuộc làng nhạc TP HCM thập niên 2000 - nói là mẹ đơn thân, chưa dám cưới vì tập trung lo cho con.",2023-04-11 04:48:52,vnexpress,entertainment,Vietnam,Vietnamese
4476,Thái Hòa liên tục tự tát 40 cái khiến Thu Trang choáng váng,https://docbao.vn/giai-tri/thai-hoa-lien-tuc-tu-tat-40-cai-khien-thu-trang-choang-vang-tintuc873199,Dù kịch bản không có cảnh tự tát nhưng Thái Hòa trong phút xuất thần đã tự thực hiện cảnh này tới 40 lần khiến cả đạo diễn và Thu Trang choáng váng.,2023-04-11 04:30:30,docbao,entertainment,Vietnam,english
4477,Thành Long: 'Thời của tôi đã qua',https://vnexpress.net/thanh-long-thoi-cua-toi-da-qua-4591900.html,Thành Long - sao hành động Hong Kong - nói hiện không còn ai chấp nhận xả thân đóng cảnh nguy hiểm như thời của ông.,2023-04-11 04:13:08,vnexpress,entertainment,Vietnam,Vietnamese
4478,Dân mạng phản ứng mạnh khi bạn thân Trấn Thành được so sánh giọng hát với Hà Anh Tuấn,https://docbao.vn/giai-tri/dan-mang-phan-ung-manh-khi-ban-than-tran-thanh-duoc-so-sanh-giong-hat-voi-ha-anh-tuan-tintuc873197,Màn trình diễn của anh chàng này khiến dân mạng xôn xao!,2023-04-11 04:06:19,docbao,entertainment,Vietnam,english
4479,Tôn Ngộ Không điều tiết giao thông như 'đánh trận',https://vnexpress.net/ton-ngo-khong-dieu-tiet-giao-thong-nhu-danh-tran-4591484.html,Những 'chiến thần' khiến người khác phải ngượng thay khi chứng kiến.,2023-04-11 04:06:01,vnexpress,entertainment,Vietnam,Vietnamese
4480,'See Tình' tiếp tục gây sốt ở Hàn Quốc,https://vnexpress.net/see-tinh-tiep-tuc-gay-sot-o-han-quoc-4591935.html,"Ca khúc ""See Tình"" của Hoàng Thùy Linh xuất hiện trên show ""Running Man"" nổi tiếng của Hàn Quốc, được nhiều nghệ sĩ cover.",2023-04-11 03:20:27,vnexpress,entertainment,Vietnam,Vietnamese
4481,"Cuộc đời vẫn đẹp sao tập 4: Luyến cùng mẹ chồng chật vật kiếm tiền trả nợ, đâu hay chồng đã có hạnh phúc mới",https://docbao.vn/giai-tri/cuoc-doi-van-dep-sao-tap-4-luyen-cung-me-chong-chat-vat-kiem-tien-tra-no-dau-hay-chong-da-co-hanh-phuc-moi-tintuc873178,Trong khi Luyến chật vật lo từng đồng trả nợ thì người chồng tưởng như đã chết của cô lại ấm êm bên gia đình mới.,2023-04-11 03:20:22,docbao,entertainment,Vietnam,english
4482,Mr. Nawat 'mất tập trung' khi nhìn thấy Hoa hậu Engfa mặc váy xẻ quá đà,https://docbao.vn/giai-tri/mr-nawat-mat-tap-trung-khi-nhin-thay-hoa-hau-engfa-mac-vay-xe-qua-da-tintuc873151,Ông Nawat phát ngượng vì 'gà cưng' Engfa diện đồ quá bạo.,2023-04-11 02:16:13,docbao,entertainment,Vietnam,english
4483,Đài truyền hình Hàn Quốc xin lỗi vì để ca sĩ có tiền án tham gia show nhạc,https://docbao.vn/giai-tri/dai-truyen-hinh-han-quoc-xin-loi-vi-de-ca-si-co-tien-an-tham-gia-show-nhac-tintuc873141,Đài MBC đang nhận làn sóng chỉ trích vì để một ca sĩ có tiền án lên sóng.,2023-04-11 01:41:13,docbao,entertainment,Vietnam,english
4484,Cuộc đời vẫn đẹp sao tập 5: Lưu định cưỡng hôn Luyến trong nhà nghỉ,https://docbao.vn/giai-tri/cuoc-doi-van-dep-sao-tap-5-luu-dinh-cuong-hon-luyen-trong-nha-nghi-tintuc873124,Lưu mượn rượu định cưỡng hôn Luyến trong tập 5 Cuộc đời vẫn đẹp sao.,2023-04-11 00:00:08,docbao,entertainment,Vietnam,english
4485,Xôn xao nghi vấn chương trình mời Hiền Hồ biểu diễn mặc kệ khán giả gay gắt tẩy chay?,https://docbao.vn/giai-tri/xon-xao-nghi-van-chuong-trinh-moi-hien-ho-bieu-dien-mac-ke-khan-gia-gay-gat-tay-chay-tintuc873091,"Mặc kệ làn sóng tẩy chay, Hiền Hồ vẫn nhận lời đi diễn?",2023-04-10 11:52:46,docbao,entertainment,Vietnam,english
4486,'Đỏ mặt' với cảnh Tuấn Hưng nhặt 'phụ tùng' của khán giả nữ rơi trên sân khấu,https://docbao.vn/giai-tri/do-mat-voi-canh-tuan-hung-nhat-phu-tung-cua-khan-gia-nu-roi-tren-san-khau-tintuc873078,Tuấn Hưng có hành động khiến bao người bất ngờ trên sân khấu âm nhạc khi một khán giả nữ vô tình 'đánh rơi' phụ tùng của mình.,2023-04-10 09:24:06,docbao,entertainment,Vietnam,english
4487,Thanh Hương khóc kể hậu trường phim Cuộc Đời Vẫn Đẹp Sao': 'Chúng tôi phải ăn ngủ cạnh bãi rác',https://docbao.vn/giai-tri/thanh-huong-khoc-ke-hau-truong-phim-cuoc-doi-van-dep-sao-chung-toi-phai-an-ngu-canh-bai-rac-tintuc873073,"Bối cảnh phim là một xóm trọ nghèo ven sông, ekip làm phim Cuộc Đời Vẫn Đẹp Sao đã rất vất vả để có được những thước phim chân thực nhất.",2023-04-10 09:00:37,docbao,entertainment,Vietnam,english
4488,Cửu vĩ hồ 1938 tung poster nhân vật: Tạo hình 'ác nữ' Penthouse gây choáng ngợp,https://docbao.vn/giai-tri/cuu-vi-ho-1938-tung-poster-nhan-vat-tao-hinh-ac-nu-penthouse-gay-choang-ngop-tintuc873057,Poster cũng hé lộ khoảng khắc cực ngầu của hai anh em hồ ly do Lee Dong Wook và Kim Bum đảm nhận.,2023-04-10 08:00:06,docbao,entertainment,Vietnam,english
4489,"Nhạc sĩ gây chấn động với mối tình ông cháu từng viết nhạc cho 2 'tượng đài âm nhạc' Hoa ngữ, còn có phim thắng Kim Mã!",https://docbao.vn/giai-tri/nhac-si-gay-chan-dong-voi-moi-tinh-ong-chau-tung-viet-nhac-cho-2-tuong-dai-am-nhac-hoa-ngu-con-co-phim-thang-kim-ma-tintuc873042,Tin tức về người nhạc sĩ trong mối tình 'ông cháu' qua đời đang nhận được sự quan tâm từ cư dân mạng.,2023-04-10 07:10:25,docbao,entertainment,Vietnam,english
4490,"Bị tước vương miện sau 1 tuần đăng quang, người đẹp này đã 'phục thù' và cái kết không tưởng",https://docbao.vn/giai-tri/bi-tuoc-vuong-mien-sau-1-tuan-dang-quang-nguoi-dep-nay-da-phuc-thu-va-cai-ket-khong-tuong-tintuc873016,Génesis María Dávila Pérez đã quyết tâm quay trở lại thi đấu tại Miss Floria dù đã bị chính tổ chức này tước vương miện.,2023-04-10 04:20:40,docbao,entertainment,Vietnam,english
4491,"Song Joong Ki bị gạch tên khỏi Baeksang, phim của Song Hye Kyo chiếm lĩnh nhiều đề cử",https://docbao.vn/giai-tri/song-joong-ki-bi-gach-ten-khoi-baeksang-phim-cua-song-hye-kyo-chiem-linh-nhieu-de-cu-tintuc873003,Dù đảm nhận vai chính trong Cậu Út Nhà Tài Phiệt nhưng Song Joong Ki lại vắng bóng tại danh sách đề cử giải thưởng Baeksang 2023.,2023-04-10 03:27:51,docbao,entertainment,Vietnam,english
4492,"H'hen Niê lần đầu khoe giọng trên sân khấu, netizen nức nở khen: 'Hay hơn 1 số ca sĩ rồi'",https://docbao.vn/giai-tri/hhen-nie-lan-dau-khoe-giong-tren-san-khau-netizen-nuc-no-khen-hay-hon-1-so-ca-si-roi-tintuc872990,Màn khoe giọng của cô Hoa hậu này đang nhận được nhiều sự chú ý.,2023-04-10 02:32:39,docbao,entertainment,Vietnam,english
4493,Hương Giang xuất hiện giữa ồn ào HH Chuyển giới VN bị xử lý,https://docbao.vn/giai-tri/huong-giang-xuat-hien-giua-on-ao-hh-chuyen-gioi-vn-bi-xu-ly-tintuc872979,"Chiều 9/4, hoa hậu Hương Giang xuất hiện tại một sự kiện về sắc đẹp tại TP.HCM ngay giữa ồn ào cuộc thi do mình tổ chức bị xử lý.",2023-04-10 02:24:49,docbao,entertainment,Vietnam,english
4494,Ảnh Song Hye Kyo 19 năm trước bị 'đào' lại: Nhan sắc xứng đáng được 'phong thần' vì quá xinh đẹp,https://docbao.vn/giai-tri/anh-song-hye-kyo-19-nam-truoc-bi-dao-lai-nhan-sac-xung-dang-duoc-phong-than-vi-qua-xinh-dep-tintuc872977,Khán giả đang bàn tán xôn xao về ảnh thời trẻ của Song Hye Kyo.,2023-04-10 02:08:49,docbao,entertainment,Vietnam,english
4495,Chiếc váy 'bão tố' của Lan Khuê,https://docbao.vn/giai-tri/chiec-vay-bao-to-cua-lan-khue-tintuc872956,Siêu mẫu Lan Khuê đã có những chia sẻ thú vị về mẫu váy tím mà mình đem đến sân khấu Miss International Queen 2023.,2023-04-10 01:03:49,docbao,entertainment,Vietnam,english
4496,Nam dược sĩ liền thoa dưỡng môi khi bị khách nữ phàn nàn,https://vnexpress.net/nam-duoc-si-lien-thoa-duong-moi-khi-bi-khach-nu-phan-nan-4590697.html,"Người phụ nữ chê môi khô, người này liền lấy gói dưỡng môi thoa vào ngay khiến khách hàng cười thả ga.",2023-04-10 01:00:00,vnexpress,entertainment,Vietnam,Vietnamese
4497,"Tổ chức thi hoa hậu trái phép, Hương Giang có thể đối mặt với mức phạt nào?",https://docbao.vn/giai-tri/to-chuc-thi-hoa-hau-trai-phep-huong-giang-co-the-doi-mat-voi-muc-phat-nao-tintuc872949,"Sở Văn hóa và Thể thao TP.HCM thông tin cuộc thi Hoa hậu Chuyển giới Việt Nam 2023 chưa được chấp thuận tổ chức. Vì thế, Hương Giang sẽ phải đối mặt với mức phạt cho sự việc này.",2023-04-10 00:31:01,docbao,entertainment,Vietnam,english
4498,"Cuộc đời vẫn đẹp sao tập 4: Lưu - Luyến về quê Điền đòi nợ, người con trai tưởng đã chết của bà Tình bỗng trở về",https://docbao.vn/giai-tri/cuoc-doi-van-dep-sao-tap-4-luu-luyen-ve-que-dien-doi-no-nguoi-con-trai-tuong-da-chet-cua-ba-tinh-bong-tro-ve-tintuc872948,"Trong tập 4 Cuộc đời vẫn đẹp sao, Điền lại lén lút cuỗm thêm tài sản của Lưu rồi bỏ trốn.",2023-04-10 00:00:10,docbao,entertainment,Vietnam,english
4499,Loạt điểm trừ trong phim của Mỹ Tâm,https://docbao.vn/giai-tri/loat-diem-tru-trong-phim-cua-my-tam-tintuc872937,"Là dự án do Mỹ Tâm đạo diễn, phim tài liệu “Tri âm The Movie: Người giữ thời gian” còn nhiều điểm trừ, chưa mang lại nhiều bất ngờ cho người xem.",2023-04-09 23:15:00,docbao,entertainment,Vietnam,english
4500,Cún cưng làm bạn nhậu của cậu chủ,https://vnexpress.net/cun-cung-lam-ban-nhau-cua-cau-chu-4590714.html,"Thanh niên giờ đây đã có bạn nhậu uy tín, cần là có mặt không kể thời gian.",2023-04-09 11:00:00,vnexpress,entertainment,Vietnam,Vietnamese
4501,"Chung kết Hoa hậu Chuyển giới Việt Nam: Đầu không xuôi, đuôi cũng chẳng lọt!",https://docbao.vn/giai-tri/chung-ket-hoa-hau-chuyen-gioi-viet-nam-dau-khong-xuoi-duoi-cung-chang-lot-tintuc872905,"Thay vì mang đến một đêm chung kết mãn nhãn, Hoa hậu Chuyển giới Việt Nam lại để lại ấn tượng không đẹp với khán giả, đặc biệt là các fan có mặt trực tiếp tại địa điểm ghi hình.",2023-04-09 09:06:10,docbao,entertainment,Vietnam,english
4502,"Thanh Sơn - Khả Ngân lộ 'gian tình' tại phim trường, lần này muốn chối cũng khó",https://docbao.vn/giai-tri/thanh-son-kha-ngan-lo-gian-tinh-tai-phim-truong-lan-nay-muon-choi-cung-kho-tintuc872898,Thanh Sơn - Khả Ngân tiếp tục vướng nghi vấn 'phim giả tình thật'.,2023-04-09 08:00:46,docbao,entertainment,Vietnam,english
4503,"Dịu Thảo chiến thắng Hoa hậu Chuyển giới Việt Nam, netizen nể phục tầm nhìn của Mai Ngô",https://docbao.vn/giai-tri/diu-thao-chien-thang-hoa-hau-chuyen-gioi-viet-nam-netizen-ne-phuc-tam-nhin-cua-mai-ngo-tintuc872878,"Ngay từ tập đầu tiên, Mai Ngô đã cho rằng Dịu Thảo có đủ mọi yếu tố để chiến thắng Miss International Queen Vietnam 2023.",2023-04-09 07:01:51,docbao,entertainment,Vietnam,english
4504,Tảo nở hoa liên kết như thế nào với cháy rừng?,https://vnexpress.net/tao-no-hoa-lien-ket-nhu-the-nao-voi-chay-rung-4591881.html,Quan sát từ vệ tinh cho thấy hiện tượng tảo nở hoa quy mô lớn trên biển có liên quan đến những đám cháy lớn thông qua chu trình carbon.,2023-04-11 22:51:29,vnexpress,science,Vietnam,Vietnamese
4505,Lo ngành Công nghệ thông tin thoái trào,https://vnexpress.net/lo-nganh-cong-nghe-thong-tin-thoai-trao-4591916.html,"Em từng thi đấu robot, cũng thử học C++ nhưng không chắc mình có hợp với Công nghệ thông tin không, cũng lo vì ngành này có vẻ thoái trào.",2023-04-11 17:00:00,vnexpress,science,Vietnam,Vietnamese
4506,Loài vật nhầy nhụa nhất thế giới,https://vnexpress.net/loai-vat-nhay-nhua-nhat-the-gioi-4591863.html,Lươn nhớt tiến hóa khả năng sử dụng chất nhầy như cơ chế tự vệ làm nghẽn mang của động vật ăn thịt trong chưa đầy một giây.,2023-04-11 14:00:00,vnexpress,science,Vietnam,Vietnamese
4507,Đại lộ dài nhất Việt Nam ở đâu?,https://vnexpress.net/dai-lo-dai-nhat-viet-nam-o-dau-4592255.html,"Đại lộ này dài gần 30 km, rộng trung bình 140 m, có hai dải đường cao tốc và hai dải đường đô thị.",2023-04-11 13:00:00,vnexpress,science,Vietnam,Vietnamese
4508,Vận tải cơ lớn nhất và độc nhất vô nhị trên thế giới,https://vnexpress.net/van-tai-co-lon-nhat-va-doc-nhat-vo-nhi-tren-the-gioi-4592227.html,"Máy bay Antonov AN-225 Mriya có trọng lượng cất cánh tối đa khoảng 600 tấn, nắm giữ 242 kỷ lục và chỉ được sản xuất hoàn chỉnh một chiếc.",2023-04-11 12:00:00,vnexpress,science,Vietnam,Vietnamese
4509,Hai trường hợp thí sinh được đặc cách xét tốt nghiệp THPT,https://vnexpress.net/hai-truong-hop-thi-sinh-duoc-dac-cach-xet-tot-nghiep-thpt-4591476.html,"Thí sinh bị tai nạn, ốm đau hoặc có việc đột xuất trước hôm thi không quá 10 ngày được xét đặc cách tốt nghiệp THPT.",2023-04-11 10:00:00,vnexpress,science,Vietnam,Vietnamese
4510,Ý tưởng tạo biển giữa sa mạc Sahara,https://vnexpress.net/y-tuong-tao-bien-giua-sa-mac-sahara-4591864.html,"Năm 1957, các nhà khoa học đưa ra ý tưởng và tính toán cần kích nổ 213 quả bom hạt nhân để làm ngập vùng trũng Qattara, tạo ra biển nội địa.",2023-04-11 09:08:29,vnexpress,science,Vietnam,Vietnamese
4511,Hàng loạt thí sinh lỡ kỳ thi TOPIK vì muộn giờ,https://vnexpress.net/hang-loat-thi-sinh-lo-ky-thi-topik-vi-muon-gio-4592059.html,Nhiều thí sinh thi đánh giá năng lực tiếng Hàn (TOPIK) hôm 9/4 phải đứng ngoài do không đến phòng thi trước 30 phút.,2023-04-11 07:37:14,vnexpress,science,Vietnam,Vietnamese
4512,Việt Nam đứng đầu về số du học sinh ở Hàn Quốc,https://vnexpress.net/viet-nam-dung-dau-ve-so-du-hoc-sinh-o-han-quoc-4592024.html,"Hơn 70.000 du học sinh Việt đang học tập tại Hàn Quốc, dẫn đầu về số sinh viên quốc tế tại nước này.",2023-04-11 04:51:27,vnexpress,science,Vietnam,Vietnamese
4513,Hiệu trưởng xin lỗi dưới cờ vì đánh hiệu phó,https://vnexpress.net/hieu-truong-xin-loi-duoi-co-vi-danh-hieu-pho-4591918.html,Hiệu trưởng trường Tiểu học Ngư Thủy Bắc xin lỗi dưới cờ vì đánh thầy hiệu phó ngay trong sân trường.,2023-04-11 02:30:36,vnexpress,science,Vietnam,Vietnamese
4514,"Nữ sinh Phú Thọ giành học bổng 8,5 tỷ đồng",https://vnexpress.net/nu-sinh-phu-tho-gianh-hoc-bong-8-5-ty-dong-4590712.html,"Nhờ trải nghiệm giáo dục phong phú, Giáng Hương giành học bổng trị giá 364.000 USD, tương đương 8,5 tỷ đồng đến Đại học Wesleyan, Mỹ.",2023-04-11 02:00:00,vnexpress,science,Vietnam,Vietnamese
4515,Nhiều thí sinh chắc suất vào đại học sớm,https://vnexpress.net/nhieu-thi-sinh-chac-suat-vao-dai-hoc-som-4591562.html,"Đạt 106/150 điểm thi đánh giá năng lực của Đại học Quốc gia Hà Nội, Ngọc Sơn cảm thấy thoải mái vì ""chắc chắn không trượt đại học"" ngay từ bây giờ.",2023-04-10 22:10:00,vnexpress,science,Vietnam,Vietnamese
4516,Làm rõ quyền bổ nhiệm hiệu trưởng trường đại học,https://vnexpress.net/lam-ro-quyen-bo-nhiem-hieu-truong-truong-dai-hoc-4591574.html,"Bộ Giáo dục và Đào tạo đề xuất cơ quan quản lý trực tiếp có thẩm quyền bổ nhiệm, công nhận đối với hiệu trường các trường đại học công lập.",2023-04-10 14:42:47,vnexpress,science,Vietnam,Vietnamese
4517,"Phố đi bộ đầu tiên của Việt Nam ở tỉnh, thành nào?",https://vnexpress.net/pho-di-bo-dau-tien-cua-viet-nam-o-tinh-thanh-nao-4591770.html,"Tháng 10/2004, địa phương này có phố đi bộ dài khoảng một km, cũng là phố đi bộ đầu tiên của cả nước.",2023-04-10 13:00:00,vnexpress,science,Vietnam,Vietnamese
4518,Ứng dụng học tiếng Anh từ Hàn Quốc ra mắt tại Việt Nam,https://vnexpress.net/ung-dung-hoc-tieng-anh-tu-han-quoc-ra-mat-tai-viet-nam-4589299.html,"Ứng dụng Reading Gate (Hàn Quốc) ra mắt tại Việt Nam với lượng lớn truyện cổ tích, phim hoạt hình bằng tiếng Anh và bản dùng thử đầy đủ tính năng.",2023-04-10 12:00:00,vnexpress,science,Vietnam,Vietnamese
4519,Khác biệt giữa ba kỳ nhập học ở Anh,https://vnexpress.net/khac-biet-giua-ba-ky-nhap-hoc-o-anh-4590213.html,"Học kỳ mùa thu có nhiều học bổng và khóa học, nhưng hai học kỳ còn lại cũng có những lợi thế riêng.",2023-04-10 11:00:00,vnexpress,science,Vietnam,Vietnamese
4520,Nam sinh chấn thương đầu sau xô xát với bạn,https://vnexpress.net/nam-sinh-chan-thuong-dau-sau-xo-xat-voi-ban-4591728.html,Một học sinh lớp 7 ở huyện Đô Lương phải ra Hà Nội phẫu thuật sau khi chấn thương đầu vì xô xát với bạn cùng trường.,2023-04-10 10:12:52,vnexpress,science,Vietnam,Vietnamese
4521,Rừng đất ở Tây Tạng,https://vnexpress.net/rung-dat-o-tay-tang-4591429.html,"Sự vận động của dãy Himalaya kết hợp với xói mòn tạo nên cảnh quan rừng đất tuyệt đẹp ở khu tự trị Tân Cương, tây bắc Trung Quốc.",2023-04-10 08:00:00,vnexpress,science,Vietnam,Vietnamese
4522,Chiếc hộp cất điện thoại của học trò lớp 12,https://vnexpress.net/chiec-hop-cat-dien-thoai-cua-hoc-tro-lop-12-4591174.html,"Trước khi vào học, học sinh lớp 12B10, trường THPT Gia Hội, ký vào biên bản rồi cất điện thoại trong một chiếc hộp gỗ có khóa.",2023-04-10 06:00:00,vnexpress,science,Vietnam,Vietnamese
4523,Trang trại hình tròn khổng lồ trên sa mạc UAE,https://vnexpress.net/trang-trai-hinh-tron-khong-lo-tren-sa-mac-uae-4591563.html,Trang trại nằm ở tiểu bang Sharjah gồm 8 khu trồng trọt hình tròn sử dụng AI và hệ thống chụp ảnh nhiệt để quản lý nước tưới tiêu và theo dõi cây trồng.,2023-04-10 06:00:00,vnexpress,science,Vietnam,Vietnamese
4524,Mạng cáp treo di chuyển tránh tắc nghẽn giao thông,https://vnexpress.net/mang-cap-treo-di-chuyen-tranh-tac-nghen-giao-thong-4591416.html,"Studio Half Company thiết kế mạng cáp treo bao gồm cabin chở người và hàng di chuyển lơ lửng phía trên đường phố, được điều khiển bằng trí tuệ nhân tạo.",2023-04-10 04:53:42,vnexpress,science,Vietnam,Vietnamese
4525,Bốn nhóm học sinh được vào thẳng lớp 10 ở Hà Nội,https://vnexpress.net/bon-nhom-hoc-sinh-duoc-vao-thang-lop-10-o-ha-noi-4591519.html,"Học sinh lớp 9 được tuyển thẳng vào lớp 10 công lập nếu đạt giải tại các cuộc thi do Bộ Giáo dục công nhận, hoặc là người dân tộc thiểu số, người khuyết tật.",2023-04-10 04:26:07,vnexpress,science,Vietnam,Vietnamese
4526,Cá voi khổng lồ liên tục chết dạt vào đảo Bali,https://vnexpress.net/ca-voi-khong-lo-lien-tuc-chet-dat-vao-dao-bali-4591435.html,"Chỉ trong hơn một tuần, xác của ba con cá voi đã được tìm thấy chết trên các bãi biển ở Bali, giới chức trách hôm 9/4 cho biết.",2023-04-10 03:18:05,vnexpress,science,Vietnam,Vietnamese
4527,Trung Quốc xây dựng 10.000 ngành học trọng điểm,https://vnexpress.net/trung-quoc-xay-dung-10-000-nganh-hoc-trong-diem-4590836.html,"Trung Quốc điều chỉnh 20% số ngành học vào năm 2025, mở mới ngành về công nghệ, trong khi những chuyên ngành không phù hợp sẽ bị loại bỏ.",2023-04-10 03:00:00,vnexpress,science,Vietnam,Vietnamese
4528,Sinh viên Kiến trúc khởi nghiệp với tranh mosaic,https://vnexpress.net/sinh-vien-kien-truc-khoi-nghiep-voi-tranh-mosaic-4590051.html,"Tạo ra những bức tranh độc đáo từ các mảnh ghép gốm, thuỷ tinh có giá từ vài trăm nghìn, nhóm sinh viên trường Đại học Kiến trúc Hà Nội ấp ủ khả năng cạnh tranh trên thị trường.",2023-04-10 02:15:00,vnexpress,science,Vietnam,Vietnamese
4529,Nam sinh tốt nghiệp sớm vì ước nguyện của người mẹ ung thư,https://vnexpress.net/nam-sinh-tot-nghiep-som-vi-uoc-nguyen-cua-nguoi-me-ung-thu-4590805.html,"Sợ mẹ không còn nhiều thời gian để thấy mình trong bộ đồ tốt nghiệp, Phạm Thanh Hồng Lễ quyết tâm học vượt, tốt nghiệp ngành Dược sớm một năm so với bạn bè.",2023-04-09 22:00:00,vnexpress,science,Vietnam,Vietnamese
4530,Muốn học tiếng Đức nhưng không biết làm nghề gì,https://vnexpress.net/muon-hoc-tieng-duc-nhung-khong-biet-lam-nghe-gi-4591185.html,"Học xong tiếng Đức, em không muốn làm biên phiên dịch hay du lịch mà muốn chuyển sang công việc khác.",2023-04-09 17:02:00,vnexpress,science,Vietnam,Vietnamese
4531,Phụ huynh 'vây' kín cổng trường chờ con thi lớp 6,https://vnexpress.net/phu-huynh-vay-kin-cong-truong-cho-con-thi-lop-6-4591348.html,"Hàng nghìn phụ huynh đứng chật kín cổng trường THCS&THPT Lương Thế Vinh, trưa 9/4 để đợi con thi khảo sát đánh giá năng lực vào lớp 6.",2023-04-09 13:43:56,vnexpress,science,Vietnam,Vietnamese
4532,Tòa nhà cao nhất thế giới ở nước nào?,https://vnexpress.net/toa-nha-cao-nhat-the-gioi-o-nuoc-nao-4591271.html,"Tòa tháp này có 163 tầng, sở hữu thang máy cao nhất và nhanh nhất thế giới với tốc độ 64 km/h.",2023-04-09 13:00:00,vnexpress,science,Vietnam,Vietnamese
4533,Hỗn loạn tại cuộc họp giữa Apax Leaders và phụ huynh,https://vnexpress.net/hon-loan-tai-cuoc-hop-giua-apax-leaders-va-phu-huynh-4591356.html,Cuộc họp giữa phụ huynh và Apax Leaders chiều 9/4 rơi vào hỗn loạn khi khách sạn từ chối phục vụ do lo ngại an ninh trật tự.,2023-04-09 12:37:40,vnexpress,science,Vietnam,Vietnamese
4534,TP.HCM hỗ trợ doanh nghiệp số,https://doanhnhansaigon.vn/it/tp-hcm-ho-tro-doanh-nghiep-so-1116677.html,"Cùng với một số quy định cụ thể ở cấp trung ương, thời gian qua TP.HCM đã triển khai nhiều giải pháp hỗ trợ doanh nghiệp (DN) chuyển đổi số, thúc đẩy phát triển kinh tế số với mục tiêu kinh tế số đóng góp khoảng 25% đến năm 2025, 40% đến năm 2030 trong GRDP của thành phố. Đồng thời, đặt ra mục tiêu tháo gỡ khó khăn cho DN số, kiến tạo môi trường khuyến khích sáng tạo và khởi nghiệp trên nền tảng công nghệ theo định hướng mở...",2023-04-11 20:34:47,doanhnhansaigon,technology,Vietnam,Vietnamese
4535,Doanh nghiệp công nghệ Trung Quốc ‘phát cuồng’ với chatbot AI,https://docbao.vn/cong-nghe/doanh-nghiep-cong-nghe-trung-quoc-phat-cuong-voi-chatbot-ai-tintuc873237,"SenseTime, một trong bốn “tiểu long” (rồng nhỏ) của lĩnh vực AI Trung Quốc vừa công bố bộ sản phẩm chính thức bước vào cuộc chơi AI sinh tạo.",2023-04-11 09:00:00,docbao,technology,Vietnam,Vietnamese
4536,"Thực hư tin đồn nhận cuộc gọi rác, mất tiền tài khoản ngân hàng",https://docbao.vn/cong-nghe/thuc-hu-tin-don-nhan-cuoc-goi-rac-mat-tien-tai-khoan-ngan-hang-tintuc873245,"Dư luận đang hoang mang khi xuất hiện thông tin, chỉ cần bấm nhận một cuộc gọi rác, cuộc gọi AI, người dùng di động sẽ ngay lập tức mất tiền trong tài khoản.",2023-04-11 08:00:00,docbao,technology,Vietnam,Vietnamese
4537,"Giá iPhone 12 tại Việt Nam giảm sập sàn, rẻ ngang iPhone 11",https://docbao.vn/cong-nghe/gia-iphone-12-tai-viet-nam-giam-sap-san-re-ngang-iphone-11-tintuc873166,"Với mức giá đang được giảm mạnh, ngang ngửa với một chiếc iPhone 11, iPhone 12 đang là mẫu smartphone có giá bán hấp dẫn nhất hiện tại.",2023-04-11 07:00:00,docbao,technology,Vietnam,Vietnamese
4538,Apple cũng gặp khó với hàng tồn kho tăng cao,https://docbao.vn/cong-nghe/apple-cung-gap-kho-voi-hang-ton-kho-tang-cao-tintuc873164,"Các lô hàng máy tính cá nhân của Apple đã giảm 40,5% trong quý đầu tiên, đánh dấu 1 năm khó khăn đối với các nhà sản xuất PC vốn đang vật lộn với tình trạng hàng tồn kho tăng cao.",2023-04-11 04:00:00,docbao,technology,Vietnam,Vietnamese
4539,"Nhức nhối nội dung xấu, độc hại trên TikTok",https://docbao.vn/cong-nghe/nhuc-nhoi-noi-dung-xau-doc-hai-tren-tiktok-tintuc873163,"Đầu tháng 4 vừa qua, Bộ Thông tin và Truyền thông (TT) cho biết sẽ có cuộc thanh tra toàn diện TikTok tại Việt Nam trong thời gian tới. Hai trong số những vấn đề của TikTok được Bộ Thông tin và Truyền thông để ý gồm phân phối nội dung và quảng cáo.",2023-04-11 03:00:00,docbao,technology,Vietnam,Vietnamese
4540,Samsung và chiến lược ‘bán máu’ giành thị phần thời kỳ khủng hoảng,https://docbao.vn/cong-nghe/samsung-va-chien-luoc-ban-mau-gianh-thi-phan-thoi-ky-khung-hoang-tintuc873127,"Nhu cầu công nghệ giảm mạnh gây ra thua lỗ tại bộ phận bán dẫn, khiến Samsung đối mặt kết quả kinh doanh quý I thấp nhất trong vòng 14 năm trở lại đây. Nhưng điều này không làm thay đổi chiến lược giành thị phần tương lai của tập đoàn Hàn Quốc.",2023-04-11 02:00:00,docbao,technology,Vietnam,Vietnamese
