Key,Doc Num,Frequency,IDF
19h15,6,6,6.214608098422191
thải,1,1,8.006367567650246
tiêu_hóa,4,5,6.620073206530356
đái_tháo_đường,2,2,7.313220387090301
chiêu_thức,1,1,8.006367567650246
địch_thủ,1,1,8.006367567650246
trình_chiếu,1,1,8.006367567650246
play,1,1,8.006367567650246
may_rủi,4,4,6.620073206530356
phản_tác_dụng,1,1,8.006367567650246
113,1,1,8.006367567650246
quan_niệm,2,2,7.313220387090301
aubameyang,1,2,8.006367567650246
pierre,1,1,8.006367567650246
emerick,1,1,8.006367567650246
tổng_thư_ký,2,2,7.313220387090301
nói_thẳng,1,1,8.006367567650246
đài_truyền_hình,1,1,8.006367567650246
9999,1,1,8.006367567650246
150,4,5,6.620073206530356
vcs,1,2,8.006367567650246
tf,1,2,8.006367567650246
sgb,1,2,8.006367567650246
se,1,2,8.006367567650246
cặp_đấu,4,4,6.620073206530356
hack,2,3,7.313220387090301
hy,2,4,7.313220387090301
uông,2,2,7.313220387090301
tiểu_phi,2,2,7.313220387090301
loãng_xương,1,2,8.006367567650246
gãy,2,4,7.313220387090301
mãnh_liệt,1,1,8.006367567650246
đành,2,2,7.313220387090301
ăn_tiền,1,2,8.006367567650246
chất_thải,2,5,7.313220387090301
nguy_hại,1,2,8.006367567650246
kê_khai,2,2,7.313220387090301
ietls,1,1,8.006367567650246
nhà_kho,1,1,8.006367567650246
nhà_nông_trại,1,1,8.006367567650246
farmhouse,1,1,8.006367567650246
country,1,1,8.006367567650246
làm_chủ_đề,1,1,8.006367567650246
vẹt,1,2,8.006367567650246
lặp_đi,1,1,8.006367567650246
giúp_việc,2,2,7.313220387090301
ăn_vụng,1,1,8.006367567650246
ăn_kiêng,2,3,7.313220387090301
vi_khuẩn,1,1,8.006367567650246
uyên,3,3,6.907755278982137
nhi_đồng,1,1,8.006367567650246
bánh_xe,1,2,8.006367567650246
tự_phát,1,1,8.006367567650246
manh_mối,2,2,7.313220387090301
thảm_sát,1,1,8.006367567650246
ngạc_nhiên,5,5,6.396929655216146
dunmore,1,1,8.006367567650246
ireland,1,1,8.006367567650246
phim_nổi_tiếng,1,1,8.006367567650246
music,1,1,8.006367567650246
nóng_bức,1,1,8.006367567650246
nghịch_lý,1,1,8.006367567650246
lùm_xùm,4,4,6.620073206530356
tình_cảnh,2,2,7.313220387090301
khốn_đốn,1,1,8.006367567650246
kạn,1,1,8.006367567650246
can_ngăn,1,2,8.006367567650246
vô_ý,1,2,8.006367567650246
bóng_đá_đưa,1,1,8.006367567650246
nhàn,1,3,8.006367567650246
cổ_họng,1,2,8.006367567650246
nỗ,1,1,8.006367567650246
rát,1,1,8.006367567650246
tái_đấu,2,2,7.313220387090301
khó_ở,1,1,8.006367567650246
lên_đường,2,2,7.313220387090301
gớm,1,1,8.006367567650246
ngôi_vị,2,2,7.313220387090301
hiểm_nguy,1,1,8.006367567650246
phụ_sản,2,2,7.313220387090301
đỡ_đẻ,1,1,8.006367567650246
csđt,1,1,8.006367567650246
gò,1,1,8.006367567650246
lank,1,1,8.006367567650246
dẹp,1,1,8.006367567650246
trấn_áp,1,1,8.006367567650246
bất_hảo,3,3,6.907755278982137
ryan,1,1,8.006367567650246
gravenberch,1,1,8.006367567650246
nổi_loạn,1,1,8.006367567650246
điểm_nóng,1,2,8.006367567650246
ùn_tắc,1,3,8.006367567650246
xúc_tiến,1,1,8.006367567650246
tiêu_hoá,1,1,8.006367567650246
phế_thải,1,1,8.006367567650246
mau_chóng,2,2,7.313220387090301
truyền_thông_thái,1,1,8.006367567650246
chê_bai,1,1,8.006367567650246
danh_thủ,2,2,7.313220387090301
đoạt,2,2,7.313220387090301
danh_hiệu_quả,1,1,8.006367567650246
bhl,1,1,8.006367567650246
âu_lo,2,3,7.313220387090301
thỏa_mãn,1,1,8.006367567650246
pvf,2,3,7.313220387090301
mauro,1,1,8.006367567650246
jeronimo,1,1,8.006367567650246
đập_tan,1,1,8.006367567650246
gan_ruột,1,1,8.006367567650246
nhức_nhối,1,1,8.006367567650246
phán_quyết,1,1,8.006367567650246
tình_ái,1,1,8.006367567650246
khoác_áo,4,4,6.620073206530356
otf,1,1,8.006367567650246
old,2,2,7.313220387090301
trafford,2,2,7.313220387090301
đãi_ngộ,1,2,8.006367567650246
tiêu_điểm,1,1,8.006367567650246
hiến_dâng,1,1,8.006367567650246
giật_mình,2,2,7.313220387090301
qatar,1,1,8.006367567650246
tan_tác,1,1,8.006367567650246
tầm_cỡ,1,1,8.006367567650246
lĩnh_hội,1,1,8.006367567650246
bổ_ích,2,2,7.313220387090301
nuremberg,1,3,8.006367567650246
darmstadt,1,3,8.006367567650246
23h30,2,3,7.313220387090301
bundesliga,4,4,6.620073206530356
đam_mê,2,3,7.313220387090301
chị_gái,1,1,8.006367567650246
nhen_nhóm,1,1,8.006367567650246
đội_tuyển_thủ,1,1,8.006367567650246
candtrong,1,1,8.006367567650246
xuất_quân,1,1,8.006367567650246
thắng_lợi,1,1,8.006367567650246
thèm,2,2,7.313220387090301
tạm_biệt,2,3,7.313220387090301
bild,1,1,8.006367567650246
cầm_quân,2,2,7.313220387090301
như_điên,1,1,8.006367567650246
bàng_hoàng,4,4,6.620073206530356
reece,1,1,8.006367567650246
kai,1,1,8.006367567650246
havertz,1,1,8.006367567650246
16h00,1,1,8.006367567650246
thực_lực,1,1,8.006367567650246
lothar,1,1,8.006367567650246
matthaus,1,1,8.006367567650246
mueller,1,2,8.006367567650246
nếm_trải,1,1,8.006367567650246
klassiker,1,1,8.006367567650246
com,1,1,8.006367567650246
derby,1,1,8.006367567650246
herbalife,2,3,7.313220387090301
tài_trợ,5,7,6.396929655216146
vận_động_viên,4,8,6.620073206530356
paralympic,1,1,8.006367567650246
zidane,2,2,7.313220387090301
doping,1,1,8.006367567650246
uzberkistan,1,1,8.006367567650246
thairath,1,1,8.006367567650246
18h00,4,4,6.620073206530356
slna,3,6,6.907755278982137
ứng_cử_viên,3,3,6.907755278982137
khát_vọng,1,1,8.006367567650246
đụng_độ,1,1,8.006367567650246
hội_chứng,1,1,8.006367567650246
neymar,2,4,7.313220387090301
tiền_lệ,1,1,8.006367567650246
xe_đổ,1,1,8.006367567650246
202223,5,5,6.396929655216146
bongdaplus,2,2,7.313220387090301
tip,2,2,7.313220387090301
kèo,3,3,6.907755278982137
động_trời,1,1,8.006367567650246
roman,1,2,8.006367567650246
abramovich,1,2,8.006367567650246
khui,2,2,7.313220387090301
mờ_ám,1,2,8.006367567650246
cựu_chủ_tịch,1,1,8.006367567650246
chuyền,1,2,8.006367567650246
rê,1,1,8.006367567650246
niệm,2,3,7.313220387090301
xao,1,1,8.006367567650246
tiềm_tàng,1,1,8.006367567650246
quý_giá,2,2,7.313220387090301
tiếc_nuối,2,2,7.313220387090301
chọc,1,1,8.006367567650246
cứu_cánh,3,3,6.907755278982137
dễ_thở,1,1,8.006367567650246
mộtsố,1,1,8.006367567650246
kể_ra,1,1,8.006367567650246
kinh_qua,1,1,8.006367567650246
cấp_độ,1,1,8.006367567650246
toshiya,1,1,8.006367567650246
miura,1,1,8.006367567650246
alfred,1,1,8.006367567650246
riedl,1,1,8.006367567650246
tiếp_quản,1,1,8.006367567650246
quá_đỗi,1,1,8.006367567650246
01h30,1,2,8.006367567650246
frankfurt,1,2,8.006367567650246
bochum,1,2,8.006367567650246
bù,10,10,5.703782474656201
tắc_kè,1,1,8.006367567650246
ràng_buộc,1,1,8.006367567650246
sơ_đồ,1,1,8.006367567650246
dinh_dưỡng_chất_lượng,1,2,8.006367567650246
thể_lực,2,2,7.313220387090301
tổng_dượt,1,1,8.006367567650246
tuyển_thủ,2,4,7.313220387090301
nhớt,1,1,8.006367567650246
phá_lưới,1,1,8.006367567650246
cơ_cực,2,2,7.313220387090301
guiness,1,1,8.006367567650246
josephine,1,1,8.006367567650246
michaluk,1,1,8.006367567650246
tổng_cộng,2,2,7.313220387090301
đạo,4,4,6.620073206530356
dứa,1,1,8.006367567650246
nang,1,2,8.006367567650246
tắc_nghẽn,1,1,8.006367567650246
khí_quản,1,2,8.006367567650246
phì,4,5,6.620073206530356
type,1,1,8.006367567650246
suy,3,3,6.907755278982137
hô_hấp,6,11,6.214608098422191
sỏi,2,3,7.313220387090301
cút,1,2,8.006367567650246
bàng_quang,1,2,8.006367567650246
83,4,4,6.620073206530356
nước_tiểu,1,1,8.006367567650246
sinh_thiết,1,1,8.006367567650246
hắc,3,3,6.907755278982137
động_mạch,1,2,8.006367567650246
lạc_quan,5,5,6.396929655216146
giấc_ngủ,2,2,7.313220387090301
người_mẫu,5,5,6.396929655216146
tức,3,3,6.907755278982137
quấn,1,1,8.006367567650246
swee,1,1,8.006367567650246
chong,1,1,8.006367567650246
lim,2,3,7.313220387090301
kiệm_lời,1,1,8.006367567650246
cẩm_tiên,1,1,8.006367567650246
cứu_tinh,1,1,8.006367567650246
hoa_quả,1,1,8.006367567650246
khẩu_phần,2,2,7.313220387090301
ví_dụ,2,2,7.313220387090301
sầu_riêng,1,1,8.006367567650246
kcal,1,1,8.006367567650246
807,1,1,8.006367567650246
phụ_khoa,1,2,8.006367567650246
tin_tưởng,3,3,6.907755278982137
ghẻ,1,2,8.006367567650246
143,1,1,8.006367567650246
tang,1,1,8.006367567650246
bồng,1,1,8.006367567650246
khánh_thành,1,2,8.006367567650246
dân_tộc_thiểu_số,1,1,8.006367567650246
mẫu_giáo,2,2,7.313220387090301
chuyển_dạ,1,1,8.006367567650246
hiệu_suất,1,1,8.006367567650246
ngút_ngàn,1,1,8.006367567650246
phục_thù,1,1,8.006367567650246
bầy,1,1,8.006367567650246
ong,1,1,8.006367567650246
brentford,6,13,6.214608098422191
enrique,4,7,6.620073206530356
gia_cố,1,1,8.006367567650246
064,1,2,8.006367567650246
đẫy,1,1,8.006367567650246
hô,1,1,8.006367567650246
clasico,1,1,8.006367567650246
luke,1,1,8.006367567650246
hủy_diệt,1,2,8.006367567650246
benzema,2,4,7.313220387090301
karim,1,1,8.006367567650246
tỏa,2,2,7.313220387090301
nhà_vua,2,4,7.313220387090301
lập_công,1,1,8.006367567650246
lampard,1,2,8.006367567650246
blđ,2,2,7.313220387090301
cương_vị,1,1,8.006367567650246
hận,3,3,6.907755278982137
hoá,3,3,6.907755278982137
inter,1,2,8.006367567650246
milan,1,2,8.006367567650246
lukaku,1,2,8.006367567650246
juventus,1,1,8.006367567650246
piers,1,1,8.006367567650246
morgan,1,1,8.006367567650246
jurgen,1,2,8.006367567650246
klopp,2,3,7.313220387090301
cứng,4,4,6.620073206530356
nắn_gân,1,1,8.006367567650246
cầu_lông,2,5,7.313220387090301
orleans,1,3,8.006367567650246
vios,2,4,7.313220387090301
corolla,1,2,8.006367567650246
bán_chạy,1,1,8.006367567650246
đèn_đỏ,3,3,6.907755278982137
thể_dục,2,2,7.313220387090301
hotgirl,2,2,7.313220387090301
tina,2,2,7.313220387090301
bell505,1,1,8.006367567650246
8650,1,1,8.006367567650246
17h06,1,1,8.006367567650246
notion,1,1,8.006367567650246
lột,4,5,6.620073206530356
liên_hoàn,6,7,6.214608098422191
nữ_sinh_tử_vong,1,1,8.006367567650246
đuối,1,2,8.006367567650246
nghi_thiết,1,1,8.006367567650246
địa_bàn_là,1,1,8.006367567650246
nhân_chứng,3,3,6.907755278982137
giây_phút,2,2,7.313220387090301
giao_cắt,1,1,8.006367567650246
ô_tô_con,2,2,7.313220387090301
la_liệt,6,7,6.214608098422191
ngoan,1,1,8.006367567650246
tàn,2,2,7.313220387090301
tính_sổ,1,1,8.006367567650246
một_thể,1,1,8.006367567650246
xối_xả,1,1,8.006367567650246
dầu_gội,8,10,5.926926025970411
nung,2,2,7.313220387090301
mái_tóc,3,5,6.907755278982137
rụng,2,2,7.313220387090301
gạ,2,3,7.313220387090301
hành_vi_phạm_pháp,1,1,8.006367567650246
thân_hình,1,1,8.006367567650246
bốc_lửa,2,2,7.313220387090301
siêu_mẫu,4,4,6.620073206530356
thừa_hưởng,1,1,8.006367567650246
1m7,1,1,8.006367567650246
ns,1,2,8.006367567650246
suy_kiệt,1,2,8.006367567650246
bào,5,8,6.396929655216146
củ_hành,1,2,8.006367567650246
mướn,1,1,8.006367567650246
e_ngại,2,2,7.313220387090301
trường_thọ,2,3,7.313220387090301
kiên_trì,1,1,8.006367567650246
giữ_gìn,1,1,8.006367567650246
tạp_hóa,2,3,7.313220387090301
hộp,4,6,6.620073206530356
chứa_chất_lỏng,1,1,8.006367567650246
lạ_mặt,2,2,7.313220387090301
16h,2,2,7.313220387090301
người_thương,1,1,8.006367567650246
nano,1,2,8.006367567650246
soft,1,2,8.006367567650246
xâm_nhập,1,1,8.006367567650246
đông_nghịt,3,3,6.907755278982137
xuân_la,1,1,8.006367567650246
trơ_trẽn,1,1,8.006367567650246
giải_khuây,1,1,8.006367567650246
tranh_thủ,1,1,8.006367567650246
râu,1,1,8.006367567650246
p1,1,1,8.006367567650246
ám_ảnh,4,4,6.620073206530356
mường_tượng,1,1,8.006367567650246
âm_mưu,2,2,7.313220387090301
ghê_tởm,1,1,8.006367567650246
ôtô,4,6,6.620073206530356
va_chạm,2,2,7.313220387090301
xăm,3,5,6.907755278982137
lên_tay,1,2,8.006367567650246
độc_ác,1,1,8.006367567650246
mất_trí_nhớ,1,1,8.006367567650246
trống,3,3,6.907755278982137
vui_chơi,1,2,8.006367567650246
542023,2,3,7.313220387090301
ngày_mùa,1,1,8.006367567650246
dâu_tằm,1,1,8.006367567650246
nhà_vườn,2,2,7.313220387090301
dương_liễu,1,1,8.006367567650246
hiệp_thuận,1,1,8.006367567650246
hoài,5,5,6.396929655216146
tất_bật,1,1,8.006367567650246
hỏa,3,3,6.907755278982137
giở_trò,1,1,8.006367567650246
ngải_cứu,1,2,8.006367567650246
thành_thị,1,1,8.006367567650246
ích_kỉ,1,1,8.006367567650246
miễn_dịch,4,5,6.620073206530356
quyền_hạn,2,2,7.313220387090301
động_đất,1,5,8.006367567650246
lý_giải,4,4,6.620073206530356
rung_động,1,1,8.006367567650246
mặt_đất,1,1,8.006367567650246
xinh_tươi,1,1,8.006367567650246
trang_điểm,1,1,8.006367567650246
môi,1,1,8.006367567650246
lông_mày,2,3,7.313220387090301
rạng_rỡ,1,1,8.006367567650246
toeic,1,2,8.006367567650246
bản_chất,1,1,8.006367567650246
kì,1,1,8.006367567650246
btv,1,1,8.006367567650246
thượng_úy,1,1,8.006367567650246
ngập_tràn,1,1,8.006367567650246
ăn_xin,2,3,7.313220387090301
bộ_dạng,1,1,8.006367567650246
thảm_thương,1,1,8.006367567650246
tóc_tai,1,1,8.006367567650246
lởm_chởm,1,1,8.006367567650246
lôi_thôi,1,1,8.006367567650246
du_thuyền,2,3,7.313220387090301
vạ_miệng,1,1,8.006367567650246
antifan,1,1,8.006367567650246
nhảy_cầu_tự_tử,2,3,7.313220387090301
tuyệt_mệnh,2,3,7.313220387090301
tự_tử,3,3,6.907755278982137
ấm_áp,1,1,8.006367567650246
khiếm_thị,1,2,8.006367567650246
xuôi_ngược,1,1,8.006367567650246
phở,4,7,6.620073206530356
bentley,1,2,8.006367567650246
đi_rửa,1,1,8.006367567650246
rửa,2,2,7.313220387090301
phen,3,3,6.907755278982137
hốt_hoảng,2,2,7.313220387090301
đưa_đón,1,1,8.006367567650246
nhức,1,1,8.006367567650246
mãn_tính,1,1,8.006367567650246
nsnd,1,2,8.006367567650246
cọp,1,1,8.006367567650246
méo_mó,1,1,8.006367567650246
nước_thải,1,1,8.006367567650246
sặc_sỡ,1,1,8.006367567650246
tuổi_đời,2,2,7.313220387090301
rực,2,2,7.313220387090301
trăn_trở,2,3,7.313220387090301
thành_hoàng,1,1,8.006367567650246
nhọc_nhằn,1,1,8.006367567650246
bé_nhỏ,1,1,8.006367567650246
hãi_hùng,1,1,8.006367567650246
lìa,5,10,6.396929655216146
xích_mích,2,2,7.313220387090301
hung_khí,3,3,6.907755278982137
dâm_ô,1,2,8.006367567650246
tho,1,1,8.006367567650246
ngùn_ngụt,3,3,6.907755278982137
bùng,5,5,6.396929655216146
bít,1,1,8.006367567650246
lối_thoát,2,2,7.313220387090301
đứt,16,25,5.233778845410465
bất_thường_khi,1,1,8.006367567650246
lưỡi,2,2,7.313220387090301
atiso,1,2,8.006367567650246
sườn,1,1,8.006367567650246
tưa,1,1,8.006367567650246
lông,2,2,7.313220387090301
ly_dị,1,2,8.006367567650246
mourinho,1,2,8.006367567650246
roma,2,2,7.313220387090301
jose,1,1,8.006367567650246
night,1,1,8.006367567650246
wolf,1,1,8.006367567650246
hoa_khôi,3,3,6.907755278982137
nhà_nòi,2,2,7.313220387090301
nụ,1,1,8.006367567650246
thương_nhớ,3,3,6.907755278982137
doveco,2,2,7.313220387090301
topenland,1,2,8.006367567650246
topeland,1,1,8.006367567650246
cao_thủ,1,1,8.006367567650246
aia,1,2,8.006367567650246
đánh_thức,2,3,7.313220387090301
cuồng_nhiệt,2,2,7.313220387090301
từ_thông_điệp,1,1,8.006367567650246
khung_thành,1,2,8.006367567650246
dây_chằng,5,9,6.396929655216146
chơi_xấu,1,1,8.006367567650246
treo_giò,1,2,8.006367567650246
toản,1,1,8.006367567650246
thô_bạo,2,3,7.313220387090301
đai,2,2,7.313220387090301
johnny,2,4,7.313220387090301
tiếng_vang,2,2,7.313220387090301
đấu_võ,2,2,7.313220387090301
hilal,3,5,6.907755278982137
mở_màn,3,3,6.907755278982137
đối_đấu,1,1,8.006367567650246
mộ_điệu,1,1,8.006367567650246
đồng_tiền_vệ,1,1,8.006367567650246
đầu_gối,4,5,6.620073206530356
kiatisak,1,2,8.006367567650246
châu_ngọc,1,2,8.006367567650246
senamuang,1,1,8.006367567650246
chào_hỏi,1,1,8.006367567650246
elden,1,1,8.006367567650246
ring,1,1,8.006367567650246
nhanh_nhẹn,1,1,8.006367567650246
định_đoạt,1,1,8.006367567650246
thủ_thành,1,1,8.006367567650246
ducati,1,1,8.006367567650246
hóa_thân,1,1,8.006367567650246
cơ_khí,1,1,8.006367567650246
02h00,2,2,7.313220387090301
06042023,3,4,6.907755278982137
los,2,3,7.313220387090301
blancos,1,1,8.006367567650246
copa,1,1,8.006367567650246
cancelo,2,4,7.313220387090301
2h00,2,4,7.313220387090301
442023,1,1,8.006367567650246
trồi_sụt,2,2,7.313220387090301
đón_chào,1,1,8.006367567650246
thừa_kế,2,3,7.313220387090301
tài_ba,1,1,8.006367567650246
cựu_sao,1,1,8.006367567650246
nguội,2,2,7.313220387090301
raj,1,1,8.006367567650246
thapa,1,1,8.006367567650246
mu_săn,1,1,8.006367567650246
aaron,1,1,8.006367567650246
wan,1,1,8.006367567650246
bissaka,1,1,8.006367567650246
diogo,1,1,8.006367567650246
dalot,1,1,8.006367567650246
jeremie,1,1,8.006367567650246
frimpong,1,1,8.006367567650246
bayer,1,1,8.006367567650246
leverkusen,1,1,8.006367567650246
vòng_đấu,2,2,7.313220387090301
chán_ngán,1,1,8.006367567650246
làm_tròn,1,1,8.006367567650246
bất_bại,2,2,7.313220387090301
khanh,1,1,8.006367567650246
bộ_mặt,1,1,8.006367567650246
mệnh_lệnh,1,1,8.006367567650246
xẹt,1,1,8.006367567650246
binh,1,1,8.006367567650246
lạ_lẫm,3,3,6.907755278982137
wimbledon,1,2,8.006367567650246
giải_tỏa,1,1,8.006367567650246
bóng_nước,1,1,8.006367567650246
l,5,6,6.396929655216146
equipe,2,3,7.313220387090301
chia_ly,1,1,8.006367567650246
điều_khoản,2,2,7.313220387090301
joao,1,1,8.006367567650246
tiền_trạm,1,1,8.006367567650246
svđ,1,1,8.006367567650246
lời_giải,1,2,8.006367567650246
dự_khán,1,1,8.006367567650246
10x,1,1,8.006367567650246
mầm,2,2,7.313220387090301
ngấy,2,2,7.313220387090301
nasser,1,1,8.006367567650246
khelaifi,2,2,7.313220387090301
xúc_cảm,1,1,8.006367567650246
chổng,1,2,8.006367567650246
dẫn_điểm,1,1,8.006367567650246
thế_trận,1,1,8.006367567650246
sancho,1,2,8.006367567650246
tống_khứ,1,1,8.006367567650246
thanh_lý,1,1,8.006367567650246
tàn_nhẫn,1,1,8.006367567650246
jadon,1,1,8.006367567650246
xuất_hiện_tình_tiết,1,1,8.006367567650246
măng_non,1,1,8.006367567650246
kendry,1,1,8.006367567650246
paez,1,1,8.006367567650246
ecuador,1,1,8.006367567650246
independiente,1,1,8.006367567650246
valle,1,1,8.006367567650246
monarchy,1,2,8.006367567650246
mdc,1,1,8.006367567650246
lao_động_sản_xuất,1,1,8.006367567650246
toàn_thể,2,2,7.313220387090301
cbcnv,2,2,7.313220387090301
pgv,1,1,8.006367567650246
nhiệt_điện,1,3,8.006367567650246
khô,2,5,7.313220387090301
kwh,1,2,8.006367567650246
82023,1,1,8.006367567650246
bảo_trì,1,1,8.006367567650246
sửa_chữa,1,1,8.006367567650246
bwe,1,1,8.006367567650246
biwase,1,1,8.006367567650246
mạng_lưới,1,1,8.006367567650246
cấp_nước,1,1,8.006367567650246
bell,2,2,7.313220387090301
505,2,2,7.313220387090301
rapper,1,1,8.006367567650246
giáp_ranh,4,4,6.620073206530356
vịnh,7,12,6.060457418594933
mệt,1,1,8.006367567650246
thời_gian_biểu,1,1,8.006367567650246
đề_cao,2,2,7.313220387090301
mất_trắng,1,1,8.006367567650246
hy_hữu,1,1,8.006367567650246
tách_biệt,4,6,6.620073206530356
nguyên_do,3,3,6.907755278982137
muôn,2,2,7.313220387090301
kỹ_nữ,2,2,7.313220387090301
chợ_trời,1,1,8.006367567650246
mớ,1,1,8.006367567650246
hạ_bộ,1,1,8.006367567650246
buồn_nôn,1,1,8.006367567650246
ợ,1,1,8.006367567650246
tiêu_chảy,1,1,8.006367567650246
kích_ứng,1,1,8.006367567650246
102023nđ,4,4,6.620073206530356
vé_số,2,2,7.313220387090301
giải_độc_đắc,1,1,8.006367567650246
selangor,1,1,8.006367567650246
ringgit,1,1,8.006367567650246
trực,1,1,8.006367567650246
mút,1,1,8.006367567650246
313qđ,1,1,8.006367567650246
quốc_gia_tăng,2,2,7.313220387090301
dỡ,2,2,7.313220387090301
nguyên_sơ,2,4,7.313220387090301
táu,2,4,7.313220387090301
khó_tính,3,3,6.907755278982137
thổn_thức,2,2,7.313220387090301
ghé,2,2,7.313220387090301
bìa,4,6,6.620073206530356
chiềng,2,2,7.313220387090301
sale,2,2,7.313220387090301
phá_giá,8,9,5.926926025970411
dược_phẩm,11,14,5.608472294851876
vế,1,1,8.006367567650246
tmđt,3,4,6.907755278982137
khởi,1,1,8.006367567650246
nghệ_nhân,1,2,8.006367567650246
106,1,2,8.006367567650246
vogue,1,2,8.006367567650246
apo,1,1,8.006367567650246
whang,1,1,8.006367567650246
od,1,1,8.006367567650246
ubs,1,1,8.006367567650246
sáp_nhập,2,2,7.313220387090301
credit,1,2,8.006367567650246
suisse,1,2,8.006367567650246
toan_tính,2,2,7.313220387090301
sâu_xa,2,2,7.313220387090301
colm,1,1,8.006367567650246
kelleher,1,1,8.006367567650246
quật,1,1,8.006367567650246
tượng_đài,1,1,8.006367567650246
167,1,1,8.006367567650246
co_cụm,1,1,8.006367567650246
niên_vụ,1,2,8.006367567650246
đoán_định,1,1,8.006367567650246
safeview,1,2,8.006367567650246
tmas,1,1,8.006367567650246
nhất_trí,4,4,6.620073206530356
scooter,1,2,8.006367567650246
bỏ_phiếu,1,1,8.006367567650246
bytedance,1,2,8.006367567650246
đả_động,1,1,8.006367567650246
tài_chính_đề_xuất,3,3,6.907755278982137
chắn,2,3,7.313220387090301
vòng_vo,1,1,8.006367567650246
cộng_tác,1,1,8.006367567650246
điên,5,7,6.396929655216146
đãi,1,1,8.006367567650246
báo_đáp,1,1,8.006367567650246
ơn,1,1,8.006367567650246
tổng_thể,4,4,6.620073206530356
phân_hóa,1,1,8.006367567650246
đầu_cơ,3,3,6.907755278982137
sơ_thẩm,2,2,7.313220387090301
nguồn_gốc,1,1,8.006367567650246
vụ_việc_làm,1,1,8.006367567650246
nhà_thuốc,3,5,6.907755278982137
ăn_dày,1,1,8.006367567650246
phiên_livestream,2,2,7.313220387090301
nghỉ_dưỡng,4,9,6.620073206530356
tỉnh_giấc,1,1,8.006367567650246
condotel,4,5,6.620073206530356
tích_góp,1,1,8.006367567650246
sacombank,2,5,7.313220387090301
th243,1,1,8.006367567650246
ch_lũy,1,1,8.006367567650246
si234,1,1,8.006367567650246
năng,2,2,7.313220387090301
lvmh,2,3,7.313220387090301
bernard,3,4,6.907755278982137
arnault,3,4,6.907755278982137
ký_quỹ,1,2,8.006367567650246
dự_báo_giá,1,1,8.006367567650246
hữu_hóa,2,2,7.313220387090301
st25,1,1,8.006367567650246
tsc,1,2,8.006367567650246
xiii,4,5,6.620073206530356
phụ_tải,1,1,8.006367567650246
dqs,1,2,8.006367567650246
đồng_chí,1,1,8.006367567650246
kiểm_tra_khảo_sát,1,1,8.006367567650246
bạc,1,2,8.006367567650246
liêu,1,2,8.006367567650246
cư_trú,1,1,8.006367567650246
động_vật,1,1,8.006367567650246
hoang_dã,2,2,7.313220387090301
phòng_hộ,2,2,7.313220387090301
đặc_dụng,2,2,7.313220387090301
dl,1,3,8.006367567650246
ion,1,1,8.006367567650246
gốm,1,1,8.006367567650246
nguyên_tố,1,1,8.006367567650246
aminia,1,2,8.006367567650246
khế,2,2,7.313220387090301
thùy_dương,1,1,8.006367567650246
điều_tiết,2,3,7.313220387090301
việt_hòa,1,1,8.006367567650246
đóng_góp_ý_kiến,1,1,8.006367567650246
vương_giả,1,1,8.006367567650246
sành,1,1,8.006367567650246
lùng,1,1,8.006367567650246
lung_linh,1,1,8.006367567650246
thoại,1,1,8.006367567650246
shop,2,3,7.313220387090301
gõ_cửa,1,1,8.006367567650246
phả,1,1,8.006367567650246
đàn_anh,1,1,8.006367567650246
booking,1,2,8.006367567650246
pr,2,3,7.313220387090301
nhãn,5,8,6.396929655216146
122020,1,1,8.006367567650246
ngại,4,4,6.620073206530356
bia,3,8,6.907755278982137
voucher,2,3,7.313220387090301
kvt,2,2,7.313220387090301
đôn,1,1,8.006367567650246
lâm_nghiệp,1,1,8.006367567650246
khuôn_viên,1,1,8.006367567650246
gpp,2,3,7.313220387090301
freelancer,2,3,7.313220387090301
tích_cóp,1,1,8.006367567650246
thui_chột,1,1,8.006367567650246
háo_hức,2,2,7.313220387090301
làm_công,1,1,8.006367567650246
fulltime,1,1,8.006367567650246
nhồi_nhét,1,1,8.006367567650246
lao_đao,2,2,7.313220387090301
trí_lực,1,2,8.006367567650246
bdtt,1,2,8.006367567650246
bôi_trơn,1,1,8.006367567650246
thư_ký,3,5,6.907755278982137
can_phạm,2,2,7.313220387090301
trung_kiên,3,3,6.907755278982137
ldp,1,2,8.006367567650246
ttttt,1,1,8.006367567650246
52023,1,1,8.006367567650246
tttt,2,3,7.313220387090301
triệt_để,1,1,8.006367567650246
liên_doanh,3,4,6.907755278982137
trật_tự,3,7,6.907755278982137
phân_hạng,1,1,8.006367567650246
kon,2,2,7.313220387090301
tum,2,2,7.313220387090301
vay_mượn,2,2,7.313220387090301
điêu_đứng,2,2,7.313220387090301
trình_báo_công_an,2,2,7.313220387090301
cầu_cứu,3,3,6.907755278982137
rsv,2,4,7.313220387090301
biến_chứng,3,3,6.907755278982137
146,2,2,7.313220387090301
670,2,2,7.313220387090301
matthew,1,1,8.006367567650246
powell,1,1,8.006367567650246
savills,1,1,8.006367567650246
vội_vã,1,1,8.006367567650246
khát_khao,1,1,8.006367567650246
dân_gian,1,1,8.006367567650246
tương_truyền,1,1,8.006367567650246
âm_đức,1,1,8.006367567650246
linkedin,1,1,8.006367567650246
stay,1,1,8.006367567650246
away,1,1,8.006367567650246
hợi,1,1,8.006367567650246
ngọ,1,1,8.006367567650246
nóng_nảy,1,1,8.006367567650246
